steerCmd,brakeCmd,throttleCmd,distance
0,0,0,157.27328615712622
0.03454437330916065,0,0.8219643255649756,0
0,0,0,157.04285320646494
0.034040767474115344,0,0.8219643255649756,0
0,0,0,156.93114978171195
0.03383932567880375,0,0.8219643255649756,0
0,0,0,156.8227665709992
0.02860194077959229,0,0.8219643255649756,0
0,0,0,156.7368162663185
0.014904907792167556,0,0.8219643255649756,0
0,0,0,156.66943210444288
-0.006546030896702495,0,0.8219643255649756,0
0,0,0,156.389319110943
-0.026990474287074538,0,0.8219643255649756,0
0,0,0,156.25628075841766
-0.04653083035779458,0,0.8219643255649756,0
0,0,0,156.13063837267427
-0.06617589135879437,0,0.8219643255649756,0
0,0,0,156.0554316314625
-0.08451636723879377,0,0.8219643255649756,0
0,0,0,155.80839386851216
-0.09953601149649362,0,0.8219643255649756,0
0,0,0,155.80839386851216
-0.10941737492825593,0,0.8219643255649756,0
0,0,0,155.69035110152205
-0.11516577561323388,0,0.8219643255649756,0
0,0,0,155.45852929860297
-0.11516577561323388,0,0.8219643255649756,0
0,0,0,155.3579015835298
-0.11516577561323388,0,0.8219643255649756,0
0,0,0,155.14785345080642
-0.11314869890565364,0,0.8219643255649756,0
0,0,0,154.94032110702142
-0.11072834153515831,0,0.8219643255649756,0
0,0,0,154.94032110702142
-0.10477890169390411,0,0.8219643255649756,0
0,0,0,154.73186865241112
-0.09348727535940514,0,0.8219643255649756,0
0,0,0,154.52805544884686
-0.0885480396384868,0,0.8219643255649756,0
0,0,0,154.4357914681329
-0.07846942598917898,0,0.8219643255649756,0
0,0,0,154.30265974062797
-0.06748574518939929,0,0.8219643255649756,0
0,0,0,154.0941247475509
-0.057209081680472944,0,0.8219643255649756,0
0,0,0,153.976826177635
-0.048344027801956305,0,0.8219643255649756,0
0,0,0,153.845751010289
-0.04008417221972795,0,0.8219643255649756,0
0,0,0,153.65360083707785
-0.033335722521394634,0,0.8219643255649756,0
0,0,0,153.53333294005427
-0.027695488906381783,0,0.8219643255649756,0
0,0,0,153.39214649187304
-0.023666872792024105,0,0.8219643255649756,0
0,0,0,153.31029415242557
-0.02145117123860281,0,0.8219643255649756,0
0,0,0,153.1341642310791
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.91781510689322
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.66945738500144
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.57143961588991
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.437557650072
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.15506618150567
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,152.03029171620912
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,151.88293800163083
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,151.7765013139779
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,151.47067802999985
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,151.50896908164543
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,151.2169945539632
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.98703507978985
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.8926341701157
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.7480075538028
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.52124577532697
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.4329671162173
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.21032187091896
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,150.0844686451296
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,149.9438044083345
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,149.6228162771943
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,149.53508330516564
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,149.31178725499106
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,149.1116362309405
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.97838812835718
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.84038018359996
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.60451397392396
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.60451397392396
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.24177524158958
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.11739990678103
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,148.0086655199465
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,147.64882169022673
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,147.64882169022673
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,147.36718904709605
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,147.12022561441626
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,147.00559395094572
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,146.8837323785657
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,146.63405283517488
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,146.5284732856528
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,146.2589774882058
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,146.2589774882058
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,145.86651860566255
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,145.86651860566255
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,145.5040057824288
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,145.3958462795987
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,145.2892939910043
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.99138377101906
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.75940830308323
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.59602003134435
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.45294057119708
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.26297984433373
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,144.1136555091112
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,143.8486330756895
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,143.68839706475018
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,143.5202846687089
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,143.2823095820703
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,143.0689511413903
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,142.92065999257017
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,142.7869336013121
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,142.4909896989391
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,142.39699724604534
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,142.39699724604534
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,141.9712828880797
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,141.72306214327017
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,141.47784717596875
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,141.41263965244937
-0.020947606054137938,0,0.8219643255649756,0
0,0,0,141.23027119374828
-0.020947606054137938,0,0.8250315908900264,0
0,0,0,140.8234337968713
-0.020947606054137938,0,0.8250315908900264,0
0,0,0,140.8234337968713
-0.020947606054137938,0,0.8280891649972684,0
0,0,0,140.53874224156047
-0.020947606054137938,0,0.8280891649972684,0
0,0,0,140.37134678467672
-0.020947606054137938,0,0.8402237616098741,0
0,0,0,140.10968016224362
-0.020947606054137938,0,0.8462344728585406,0
0,0,0,139.93907851329257
-0.020947606054137938,0,0.8522080807149879,0
0,0,0,139.74968266582337
-0.020947606054137938,0,0.8640457989658082,0
0,0,0,139.4850122617772
-0.020947606054137938,0,0.8699107950992607,0
0,0,0,139.34729506282986
-0.020947606054137938,0,0.8844196335872573,0
0,0,0,139.11463516047417
-0.020947606054137938,0,0.8901628041524876,0
0,0,0,138.7941520265724
-0.020947606054137938,0,0.8958720915083908,0
0,0,0,138.65934529582697
-0.020947606054137938,0,0.8987141534627355,0
0,0,0,138.49761422452895
-0.020947606054137938,0,0.9071905994812317,0
0,0,0,138.238352282496
-0.020947606054137938,0,0.9071905994812317,0
0,0,0,138.05785350247882
-0.020947606054137938,0,0.9128005943220526,0
0,0,0,137.7771154303571
-0.020947606054137938,0,0.9155934430134648,0
0,0,0,137.7771154303571
-0.020947606054137938,0,0.9183782547191166,0
0,0,0,137.43254975679534
-0.020947606054137938,0,0.9239239512708277,0
0,0,0,137.14076454757304
-0.020947606054137938,0,0.9294380482405054,0
0,0,0,137.14076454757304
-0.020947606054137938,0,0.9376507261022167,0
0,0,0,136.70005811865832
-0.020947606054137938,0,0.9403728696690115,0
0,0,0,136.57270700075128
-0.020947606054137938,0,0.9430873774794483,0
0,0,0,136.29587368409608
-0.020947606054137938,0,0.9457942922511292,0
0,0,0,136.29587368409608
-0.020947606054137938,0,0.9484936563441855,0
0,0,0,135.944167348402
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,135.6525641350413
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,135.6525641350413
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,135.33764276041654
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,135.0113136866054
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,134.8604188225716
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,134.7149442599673
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,134.4420116413627
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,134.2609522163813
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,133.9978061592942
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,133.85084592094177
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,133.70204787765095
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,133.35763406969713
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,133.20722672042848
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,132.8753001424093
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,132.7284266422749
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,132.57327105996978
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,132.2134003368913
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,132.0752736691614
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,131.8579960782354
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,131.51560128912175
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,131.4084876983955
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,131.05466117570484
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,130.75387424567396
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,130.59400495123293
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,130.41190099351343
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,130.0535151214655
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,129.90699975199053
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,129.742386295959
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,129.39255044747486
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,129.25876792921625
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,129.0375884516075
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,128.70493931488784
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,128.56162410175568
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,128.08949373719523
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,128.08949373719523
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,127.73188129015365
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,127.54608600892438
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,127.21190895151933
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,127.02784132712506
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,126.9077348261979
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,126.7419135801999
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,126.26875529748551
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,125.89523389843224
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,125.94192747830859
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,125.52933491042701
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,125.17675261986496
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,125.02731743188032
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,124.78725494995867
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,124.41326375889174
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,124.25411645400824
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,124.02453056891862
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,123.56989292461382
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,123.56989292461382
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,123.42618158613391
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,122.948826828838
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,122.7455017196184
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,122.48906492955066
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,122.1462812878761
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,121.75465598291457
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,121.80103477715502
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,121.32957298866319
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,121.10409160674685
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,120.85483694367298
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,120.46838498674401
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,120.26038083884808
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,120.0262197482363
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,119.77107098460931
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,119.50031304610008
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,119.22610869494332
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,118.99251144483527
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,118.65690616060073
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,118.43803911960666
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,118.17736118591849
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,117.74753898839536
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,117.74753898839536
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,117.27673384170151
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,117.04243073684682
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,116.84749434131027
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,116.37979387352942
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,116.37979387352942
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,115.94829771562931
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,115.70088874228696
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,115.47096601513417
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,115.17765746297522
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,114.84963059611776
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,114.52842676715778
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,114.15890732547734
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,113.84300550696064
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,113.60067934947925
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,113.27312710677467
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,112.96479274098363
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,112.72040622245714
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,112.42814668086669
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,112.16662823743395
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,111.9481664674575
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,111.67005236620379
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,111.42838018491513
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,111.17148708676912
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,110.6336932214434
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,110.46375222189407
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,110.1845397058359
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,109.7364702525636
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,109.52018616015962
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,109.2472741386968
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,108.95568019428406
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,108.75145763128087
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,108.29801493455071
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,108.10175854561221
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,107.83091279230591
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,107.39963542822916
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,107.46269933409319
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,106.90503732188762
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,106.46539885505824
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,106.46539885505824
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,106.16951570105354
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,105.75727500757552
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,105.41781811504168
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,105.19958337564024
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,104.72104270258464
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,104.72104270258464
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,104.21268421724994
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,103.92250704986735
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,103.73976168036414
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,103.42011941725976
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,102.92721674613165
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,102.70833769089268
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,102.45661117637509
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,102.21344651067042
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,101.70985518088773
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,101.50601263700129
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,101.24599345422345
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,100.75742393516384
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,100.75742393516384
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,100.28073294816981
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,99.99114655570266
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,99.57695033308495
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,99.31823186344691
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,99.00024997515979
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,98.63323484016394
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,98.33114143836832
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,97.83736509433915
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,97.67782659517341
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,97.16316670807927
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,97.22821078111441
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,96.7043151528952
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,96.18184097010644
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,96.18184097010644
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,95.93393444751351
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,95.35094446542564
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,95.096007037902
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,94.75157622859363
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,94.22046354891732
-0.020947606054137938,0,0.9511855117652559,0
0,0,0,94.22046354891732
-0.020846893159795134,0,0.9511855117652559,0
0,0,0,93.95658397363772
-0.02034332938834589,0,0.9511855117652559,0
0,0,0,93.4107575096833
-0.018429797269531412,0,0.9511855117652559,0
0,0,0,93.10711181489317
-0.014300645426526653,0,0.9511855117652559,0
0,0,0,92.92009406824897
-0.012487865095492134,0,0.9511855117652559,0
0,0,0,92.57745113071962
-0.010977221841859269,0,0.9511855117652559,0
0,0,0,92.27634157765856
-0.009265166176080648,0,0.9511855117652559,0
0,0,0,92.01833948940198
-0.008963039363888165,0,0.9511855117652559,0
0,0,0,91.46990201009942
-0.008560203896054108,0,0.9511855117652559,0
0,0,0,91.01925943337908
-0.008560203896054108,0,0.9511855117652559,0
0,0,0,91.01925943337908
-0.008560203896054108,0,0.9511855117652559,0
0,0,0,90.45025527610456
-0.008560203896054108,0,0.9511855117652559,0
0,0,0,90.16368434657318
-0.008560203896054108,0,0.9511855117652559,0
0,0,0,89.8745544269743
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,89.55262223005111
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,89.2493745679089
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,88.72289841699921
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,88.72289841699921
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,88.24577831170532
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,87.70559916767318
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,87.45762712270343
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,87.31207232799653
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,86.96294571650922
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,86.70952143069916
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,86.18026885181683
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,85.87838178505585
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,85.37070887849407
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,85.4361988279449
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,84.79976243758338
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,84.53015153231429
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,84.24636349337271
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,83.90350243654228
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,83.39837737620601
-0.008459495077895927,0,0.9511855117652559,0
0,0,0,83.39837737620601
-0.008459495077895927,0,0.9349209036999581,0
0,0,0,83.08784864557981
-0.008459495077895927,0,0.9321833590175354,0
0,0,0,82.35381885038416
-0.008459495077895927,0,0.9321833590175354,0
0,0,0,82.42841538482028
-0.008459495077895927,0,0.9294380482405054,0
0,0,0,81.7209065687475
-0.008459495077895927,0,0.9294380482405054,0
0,0,0,81.47041247045908
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,81.17021806339982
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,80.9227913649348
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,80.6501263840759
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,80.38212663361388
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,79.677229692891
-0.008459495077895927,0,0.9266849271804737,0
0,0,0,79.45304368335368
-0.00906374828078193,0,0.9266849271804737,0
0,0,0,79.01670541867578
-0.00906374828078193,0,0.9266849271804737,0
0,0,0,78.50280823819934
-0.00906374828078193,0,0.9266849271804737,0
0,0,0,78.50280823819934
-0.00906374828078193,0,0.9266849271804737,0
0,0,0,78.1441349500513
-0.009164457218103762,0,0.9266849271804737,0
0,0,0,77.58034337910055
-0.009768711283735318,0,0.9266849271804737,0
0,0,0,77.35971288453037
-0.011883607077007748,0,0.9266849271804737,0
0,0,0,77.04660154835942
-0.015005618302694201,0,0.9266849271804737,0
0,0,0,76.78369227534816
-0.01822837373529819,0,0.9266849271804737,0
0,0,0,76.45286941393626
-0.022760446445891754,0,0.9266849271804737,0
0,0,0,75.89617576156253
-0.024170444840755735,0,0.9266849271804737,0
0,0,0,75.62593129119969
-0.028098355771493118,0,0.9266849271804737,0
0,0,0,75.08135465284957
-0.02950839787478657,0,0.9266849271804737,0
0,0,0,75.08135465284957
-0.030918453014528054,0,0.9266849271804737,0
0,0,0,74.54047593415275
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,74.23159870161402
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,73.95345009274173
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,73.62834461907673
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,73.08471510643109
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,72.82072073314444
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,72.47789439700857
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,71.97722012229049
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,71.97722012229049
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,71.63917740916315
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,71.4527903781027
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,70.82283161024294
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,70.60537052706309
-0.03162348566777662,0,0.9266849271804737,0
0,0,0,70.24961982781151
-0.03222780214756629,0,0.9266849271804737,0
0,0,0,70.03273215408119
-0.03414148848675407,0,0.9266849271804737,0
0,0,0,69.43045617809427
-0.0375660501928904,0,0.9266849271804737,0
0,0,0,68.9040563924423
-0.03917764196964046,0,0.9266849271804737,0
0,0,0,68.9040563924423
-0.04139361776767071,0,0.9266849271804737,0
0,0,0,68.5786311283856
-0.04340818034734061,0,0.9266849271804737,0
0,0,0,67.97983679180517
-0.04512058924366557,0,0.9266849271804737,0
0,0,0,67.64121382336661
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,67.26979354309417
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,67.03653376003933
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,66.71726967843512
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,66.20403573679471
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,65.94476525887764
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,65.4229036071959
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,65.16476521789771
-0.04592643882771798,0,0.9266849271804737,0
0,0,0,64.90074283484623
-0.04532205102484011,0,0.9266849271804737,0
0,0,0,64.67753780785328
-0.04461693656678034,0,0.9266849271804737,0
0,0,0,64.05195439099336
-0.042098710331898014,0,0.9266849271804737,0
0,0,0,63.79553385649902
-0.03615592520276301,0,0.9266849271804737,0
0,0,0,63.307871966945
-0.033335722521394634,0,0.9266849271804737,0
0,0,0,63.09033768920923
-0.026889758158048484,0,0.9266849271804737,0
0,0,0,62.5743251903669
-0.023666872792024105,0,0.9266849271804737,0
0,0,0,62.32262091787869
-0.018832644838277818,0,0.9266849271804737,0
0,0,0,62.00247172270314
-0.010977221841859269,0,0.9266849271804737,0
0,0,0,61.46764119896882
-0.006546030896702495,0,0.9266849271804737,0
0,0,0,61.534340838503596
-0.0001007080078503293,0,0.9266849271804737,0
0,0,0,60.972119156321526
0.00553894672354508,0,0.9266849271804737,0
0,0,0,60.36413576806672
0.006344613951306213,0,0.9266849271804737,0
0,0,0,60.36413576806672
0.007049573522351931,0,0.9266849271804737,0
0,0,0,59.863173638944836
0.007553116545211899,0,0.9266849271804737,0
0,0,0,59.38104209816911
0.007553116545211899,0,0.9266849271804737,0
0,0,0,59.161038022800795
0.007553116545211899,0,0.9266849271804737,0
0,0,0,58.84943164557649
0.007553116545211899,0,0.9266849271804737,0
0,0,0,58.43450094466482
0.007553116545211899,0,0.9266849271804737,0
0,0,0,58.15579723608888
